,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[1].variance,0.6605616388990302,,,,,,,,,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,1.093623293041394,2.665710867658055,1.1145798618795009,2.1083958412341968,2.050980122072838,2.7223688348527855,2.005503611020091,2.4240545648548113,2.1928447271257414,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].variance,0.6995430906812603,,,,,,,,,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,,,,,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].variance,0.8293475430398694,,,,,,,,,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-8.25751192e-01  1.28200000e+03  8.31810236e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.42008167e+00  6.29000000e+02 -1.15926851e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-3.59084624e-01  1.66300000e+03  4.22695555e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-7.09084550e-01  1.91000000e+02  5.32578021e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.61325103e+00  8.90000000e+02  8.31810236e-02 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.84152840e-02  1.31300000e+03 -2.24520704e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.7837743324419396,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.1338211990881895,1.8123630463995668,1.965079463370892,1.7993996847595017,2.2427531040438113,2.3141975401329584,1.622177799835834,1.4288729138142573,1.5533082649615166,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.5860125086021919,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,1.3598951981295881,1.8459145253797904,0.9474530705664784,2.235441769743135,2.2320228538353684,2.911775289559548,2.1400950674676973,2.099249424987045,2.3620700597332194,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].variance,0.8114012479903783,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].lengthscales,365.0,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].variance,0.8003957498534543,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-1.31894382e+00  5.35000000e+02 -1.04370496e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.23378242e-01  6.12000000e+02  7.09894926e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.34806488e+00  1.62900000e+03  8.69217158e-02 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [ 4.97462706e-02  1.31200000e+03 -8.45710308e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70964702e+00  1.00400000e+03 -1.92308010e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.53593731e-01  9.54000000e+02 -8.45710308e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.8049545442876446,,,,,,,,,rbf_matern32_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.8,"Based on results from 4.7, adding one-hot encoded year to certain kernels, but still using one overall kernel for sin.",1000,45,"[[-7.94607515e-01  9.18000000e+02  6.32375863e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.06959364e+00  9.82000000e+02 -1.04706600e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.49184063e-01  2.41000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.08588894e+00  9.08000000e+02 -1.05314150e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.15941656e-01  2.01000000e+02  7.15287844e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.53081063e-01  6.13000000e+02  5.15949439e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
