,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[7].variance,0.8598529992484021,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,3,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.53531335e+00  2.68000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.12694310e+00  2.54000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.55663283e+00  5.27000000e+02 -6.93142099e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50614405e+00  9.97000000e+02  1.09338795e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.84832587e+00  1.24700000e+03 -2.82416411e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.43995561e+00  1.66000000e+02  1.21483654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.7959159276635028,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.0793109694126721,1.1768285882159404,1.8113312195203077,1.8266813956809915,1.7664583517043961,2.078606046381399,1.4421751863830636,1.7620143931254755,1.660852152484538,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.5082314088623701,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,2.3396047040994854,1.563077286210504,1.381251752975448,1.537679758384107,1.7279421441387972,2.244881035630705,2.1314463324864175,2.1294590756224476,2.102539391784327,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.7800152774437534,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.7458161422832166,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.7386082050141405,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.7462688577626987,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.6861701549741446,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.8520775167202461,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,4,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.2,4.6.2 has build_functions_v2 implemented.,1000,25,"[[ 1.12491239e+00  2.54000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.53426062e+00  2.68000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.68204691e+00  1.58000000e+02 -7.09157831e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-9.21828769e-01  1.64400000e+03  3.62261284e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-1.00954625e+00  1.27600000e+03  7.27258756e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.50661196e+00  8.94000000e+02 -1.07689003e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
