,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[2].kernels[0].variance,0.7624384570521658,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.7477813521554282,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[0].variance,0.8377547730271957,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.7624181201094151,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.6654880810261227,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.8545602737932054,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[ 1.33852371e+00  2.61000000e+02  8.51330550e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.79567533e-01  5.47000000e+02  5.08354403e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.80116949e+00  8.84000000e+02  8.31328074e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-4.22051919e-01  2.01000000e+02 -8.18943907e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.44824117e-01  1.28500000e+03  4.79120593e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-1.53708315e+00  5.28000000e+02  1.26510731e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.7582654081748247,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.2368246336993278,1.8430546024296923,1.697595095434759,1.8326707209556672,1.745403170182569,1.805294334156,1.7107391633384008,1.5755152043657235,1.744611154685226,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.6072265569049075,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.8713855446672699,2.1979327968609,2.0545884925030564,1.705274610141396,1.8454465016267931,2.0219258842131524,1.7514414824169777,1.8012816189188536,1.9776132187184128,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[0].variance,0.7680471187255378,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[2].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[0].variance,0.7533468439293306,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[3].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,2,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6.3,Batch size 100 instead of 32 vs. 4.6.2.,1000,40,"[[-1.62428913e+00  1.60000000e+02 -1.10637372e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.86138742e-01  1.29400000e+03  6.53609299e-02 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [-2.52671996e-01  1.66700000e+03  3.87008159e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 ...
 [-8.07155519e-01  9.18000000e+02  7.38235479e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.60178214e-01  1.68800000e+03 -2.26147677e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-7.75719360e-02  5.78000000e+02  4.68841141e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
