,0,1,2,3,4,5,6,7,8,Kernel,Optimizer,Fold,Year,Independent Vars,Area,Method,Spatial PCA,Model Name,Notes,Inducing Locations,Epochs/Fold,Inducing Variables
.kernel.kernels[4].kernels[0].variance,0.6857873019504169,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[4].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[0].variance,0.7665717731988632,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[5].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[0].variance,0.6022407127708393,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].variance,1.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[6].kernels[1].lengthscales,365.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].variance,0.8305229696473596,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[7].lengthscales,1440.0,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,0,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[ 4.33076787e-02  1.67700000e+03  1.23934464e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-5.11105040e-01  1.65800000e+03 -2.12099596e-01 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [-8.32080824e-01  1.87000000e+02  6.50392964e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.29895469e+00  9.01000000e+02  8.71323047e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.68540780e-01  1.33000000e+03  6.50392964e-01 ...  0.00000000e+00
   1.00000000e+00  0.00000000e+00]
 [ 1.70654583e+00  1.00400000e+03 -2.89233918e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].variance,0.8455578243489676,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[-5.13530172e-01  9.28000000e+02  5.43581172e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.35853521e+00  5.34000000e+02  5.03783513e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.50601746e-01  1.83000000e+02  6.61340234e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.32939711e+00  9.00000000e+02 -1.13765837e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-8.34049326e-01  1.87000000e+02 -7.79439717e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.17496906e-01  5.56000000e+02  5.59242159e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[0].lengthscales,1.2969816091007111,1.3084432134663453,1.1389962236097473,1.2976173134802986,2.2321757177152737,1.8255167850061773,1.8742892918043679,1.893197223541372,1.730582484423688,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[-5.13530172e-01  9.28000000e+02  5.43581172e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.35853521e+00  5.34000000e+02  5.03783513e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.50601746e-01  1.83000000e+02  6.61340234e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.32939711e+00  9.00000000e+02 -1.13765837e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-8.34049326e-01  1.87000000e+02 -7.79439717e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.17496906e-01  5.56000000e+02  5.59242159e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].variance,0.496280009804261,,,,,,,,,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[-5.13530172e-01  9.28000000e+02  5.43581172e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.35853521e+00  5.34000000e+02  5.03783513e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.50601746e-01  1.83000000e+02  6.61340234e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.32939711e+00  9.00000000e+02 -1.13765837e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-8.34049326e-01  1.87000000e+02 -7.79439717e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.17496906e-01  5.56000000e+02  5.59242159e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
.kernel.kernels[1].lengthscales,0.9476602506625764,2.9120254244853463,2.257107225319801,2.8232655790413266,1.9999796747224017,2.218228794245761,1.676486606217331,2.2839536274469103,2.3799736849097424,rbf_matern32_sin_lin_sin,lfbgs,1,0,"Day,Overall_Day,Latitude,Longitude,embay_dist,minute_of_day",ES,SVGP,False,4.6,Now uses separate dimensions for each year and a sin kernel for each year.,1000,40,"[[-5.13530172e-01  9.28000000e+02  5.43581172e-01 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.35853521e+00  5.34000000e+02  5.03783513e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-9.50601746e-01  1.83000000e+02  6.61340234e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.32939711e+00  9.00000000e+02 -1.13765837e+00 ...  1.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-8.34049326e-01  1.87000000e+02 -7.79439717e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-7.17496906e-01  5.56000000e+02  5.59242159e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
